stage,pair_mode,initial_alpha,lambda_rank,learning_rate,maximum_epochs,epoch,alpha,train_rating_loss,train_ranking_loss,train_total_loss,validation_RMSE_monitor
global,unweighted,0.25,0.5,0.001,200,189,0.2874092757701874,0.4873018264770508,0.35675567388534546,0.6656796932220459,1.0543675422668457
global,unweighted,0.25,0.5,0.001,200,190,0.28761759400367737,0.48718342185020447,0.3566611111164093,0.6655139923095703,1.0543211698532104
global,unweighted,0.25,0.5,0.001,200,191,0.2878260612487793,0.48706504702568054,0.35656648874282837,0.6653482913970947,1.0542747974395752
global,unweighted,0.25,0.5,0.001,200,192,0.288034588098526,0.4869465231895447,0.35647180676460266,0.6651824116706848,1.05422842502594
global,unweighted,0.25,0.5,0.001,200,193,0.28824320435523987,0.4868279993534088,0.35637718439102173,0.6650165915489197,1.0541819334030151
global,unweighted,0.25,0.5,0.001,200,194,0.2884519398212433,0.48670950531959534,0.3562825620174408,0.6648507714271545,1.0541355609893799
global,unweighted,0.25,0.5,0.001,200,195,0.28866076469421387,0.4865908622741699,0.3561878800392151,0.6646847724914551,1.0540891885757446
global,unweighted,0.25,0.5,0.001,200,196,0.288869708776474,0.48647230863571167,0.35609325766563416,0.6645189523696899,1.0540428161621094
global,unweighted,0.25,0.5,0.001,200,197,0.2890787720680237,0.48635363578796387,0.35599857568740845,0.6643528938293457,1.0539964437484741
global,unweighted,0.25,0.5,0.001,200,198,0.28928789496421814,0.48623502254486084,0.35590386390686035,0.664186954498291,1.0539499521255493
global,unweighted,0.25,0.5,0.001,200,199,0.28949716687202454,0.48611629009246826,0.35580918192863464,0.6640208959579468,1.053903579711914
global,unweighted,0.25,0.5,0.001,200,200,0.2897065281867981,0.4859975278377533,0.35571447014808655,0.6638547778129578,1.0538570880889893
global,unweighted,0.25,0.5,0.005,50,1,0.25093865394592285,0.508857011795044,0.37426885962486267,0.6959914565086365,1.0625593662261963
global,unweighted,0.25,0.5,0.005,50,2,0.2518796920776367,0.5083033442497253,0.3738117218017578,0.6952092051506042,1.0623500347137451
global,unweighted,0.25,0.5,0.005,50,3,0.252823144197464,0.5077487230300903,0.3733542561531067,0.6944258213043213,1.0621403455734253
global,unweighted,0.25,0.5,0.005,50,4,0.2537689805030823,0.5071932077407837,0.3728964030742645,0.6936414241790771,1.061930537223816
global,unweighted,0.25,0.5,0.005,50,5,0.25471723079681396,0.5066367983818054,0.3724381923675537,0.6928558945655823,1.061720371246338
global,unweighted,0.25,0.5,0.005,50,6,0.25566795468330383,0.5060795545578003,0.371979683637619,0.692069411277771,1.0615100860595703
global,unweighted,0.25,0.5,0.005,50,7,0.2566211223602295,0.505521297454834,0.3715207576751709,0.6912816762924194,1.061299443244934
global,unweighted,0.25,0.5,0.005,50,8,0.25757676362991333,0.5049622058868408,0.3710614740848541,0.6904929280281067,1.0610886812210083
global,unweighted,0.25,0.5,0.005,50,9,0.2585349380970001,0.5044021010398865,0.3706018626689911,0.6897030472755432,1.0608775615692139
global,unweighted,0.25,0.5,0.005,50,10,0.2594955861568451,0.5038411021232605,0.37014180421829224,0.688912034034729,1.0606662034988403
global,unweighted,0.25,0.5,0.005,50,11,0.2604587972164154,0.5032791495323181,0.3696814179420471,0.6881198883056641,1.0604546070098877
global,unweighted,0.25,0.5,0.005,50,12,0.2614245116710663,0.5027163028717041,0.36922067403793335,0.6873266696929932,1.0602428913116455
global,unweighted,0.25,0.5,0.005,50,13,0.2623927891254425,0.5021525025367737,0.36875948309898376,0.6865322589874268,1.0600306987762451
global,unweighted,0.25,0.5,0.005,50,14,0.2633635997772217,0.5015876889228821,0.3682979941368103,0.6857366561889648,1.0598183870315552
global,unweighted,0.25,0.5,0.005,50,15,0.2643370032310486,0.5010219812393188,0.367836058139801,0.684939980506897,1.0595942735671997
global,unweighted,0.25,0.5,0.005,50,16,0.2653129994869232,0.5004552602767944,0.3673737943172455,0.6841421723365784,1.0593695640563965
global,unweighted,0.25,0.5,0.005,50,17,0.2662915885448456,0.4998876452445984,0.3669111132621765,0.6833431720733643,1.0591444969177246
global,unweighted,0.25,0.5,0.005,50,18,0.2672727704048157,0.49931904673576355,0.3664481043815613,0.6825430989265442,1.0589191913604736
global,unweighted,0.25,0.5,0.005,50,19,0.26825660467147827,0.4987494945526123,0.365984708070755,0.6817418336868286,1.058693528175354
global,unweighted,0.25,0.5,0.005,50,20,0.2692430317401886,0.49817895889282227,0.3655208349227905,0.6809393763542175,1.0584677457809448
global,unweighted,0.25,0.5,0.005,50,21,0.27023211121559143,0.4976074993610382,0.36505669355392456,0.6801358461380005,1.058241605758667
global,unweighted,0.25,0.5,0.005,50,22,0.271223783493042,0.49703505635261536,0.36459213495254517,0.6793311238288879,1.05801522731781
global,unweighted,0.25,0.5,0.005,50,23,0.27221810817718506,0.4964616596698761,0.3641273081302643,0.6785253286361694,1.057788610458374
global,unweighted,0.25,0.5,0.005,50,24,0.27321505546569824,0.49588727951049805,0.3636619746685028,0.6777182817459106,1.0575615167617798
global,unweighted,0.25,0.5,0.005,50,25,0.2742146849632263,0.49531200528144836,0.36319637298583984,0.6769101619720459,1.057334303855896
global,unweighted,0.25,0.5,0.005,50,26,0.2752169668674469,0.4947357475757599,0.36273035407066345,0.6761009097099304,1.0571069717407227
global,unweighted,0.25,0.5,0.005,50,27,0.27622190117836,0.494158536195755,0.36226406693458557,0.675290584564209,1.0568791627883911
global,unweighted,0.25,0.5,0.005,50,28,0.2772294282913208,0.4935804009437561,0.36179736256599426,0.674479067325592,1.05665123462677
global,unweighted,0.25,0.5,0.005,50,29,0.2782396674156189,0.4930013120174408,0.3613303303718567,0.6736664772033691,1.0564230680465698
global,unweighted,0.25,0.5,0.005,50,30,0.2792525291442871,0.4924212694168091,0.3608629107475281,0.6728527545928955,1.0561946630477905
global,unweighted,0.25,0.5,0.005,50,31,0.2802680730819702,0.49184033274650574,0.360395222902298,0.6720379590988159,1.0559659004211426
global,unweighted,0.25,0.5,0.005,50,32,0.28128623962402344,0.4912584125995636,0.35992714762687683,0.6712219715118408,1.0557368993759155
global,unweighted,0.25,0.5,0.005,50,33,0.28230705857276917,0.49067559838294983,0.3594588041305542,0.6704050302505493,1.0555076599121094
global,unweighted,0.25,0.5,0.005,50,34,0.2833305299282074,0.4900919497013092,0.3589901030063629,0.6695870161056519,1.0552783012390137
global,unweighted,0.25,0.5,0.005,50,35,0.28435662388801575,0.489507257938385,0.35852116346359253,0.6687678098678589,1.0550487041473389
global,unweighted,0.25,0.5,0.005,50,36,0.2853853404521942,0.48892173171043396,0.3580518662929535,0.6679476499557495,1.0548187494277954
global,unweighted,0.25,0.5,0.005,50,37,0.2864167094230652,0.48833537101745605,0.35758230090141296,0.6671265363693237,1.0545886754989624
global,unweighted,0.25,0.5,0.005,50,38,0.2874506711959839,0.48774808645248413,0.3571123778820038,0.6663042902946472,1.0543582439422607
global,unweighted,0.25,0.5,0.005,50,39,0.2884873151779175,0.4871598780155182,0.35664230585098267,0.6654810309410095,1.0541276931762695
global,unweighted,0.25,0.5,0.005,50,40,0.28952649235725403,0.4865708351135254,0.3561718463897705,0.6646567583084106,1.0538970232009888
global,unweighted,0.25,0.5,0.005,50,41,0.2905682921409607,0.48598095774650574,0.355701208114624,0.6638315916061401,1.0536659955978394
global,unweighted,0.25,0.5,0.005,50,42,0.2916127145290375,0.48539018630981445,0.35523027181625366,0.6630053520202637,1.05343496799469
global,unweighted,0.25,0.5,0.005,50,43,0.2926596999168396,0.4847986102104187,0.3547591269016266,0.6621781587600708,1.0532035827636719
global,unweighted,0.25,0.5,0.005,50,44,0.29370927810668945,0.48420611023902893,0.354287713766098,0.6613499522209167,1.0529719591140747
global,unweighted,0.25,0.5,0.005,50,45,0.29476138949394226,0.48361292481422424,0.35381609201431274,0.6605209708213806,1.052740216255188
global,unweighted,0.25,0.5,0.005,50,46,0.2958160638809204,0.48301881551742554,0.35334423184394836,0.6596909165382385,1.0525083541870117
global,unweighted,0.25,0.5,0.005,50,47,0.2968733012676239,0.48242396116256714,0.35287219285964966,0.6588600873947144,1.0522762537002563
global,unweighted,0.25,0.5,0.005,50,48,0.29793304204940796,0.4818282425403595,0.35239994525909424,0.658028244972229,1.0520440340042114
global,unweighted,0.25,0.5,0.005,50,49,0.29899531602859497,0.48123183846473694,0.3519275188446045,0.6571955680847168,1.051811695098877
global,unweighted,0.25,0.5,0.005,50,50,0.30006012320518494,0.4806346595287323,0.3514549136161804,0.6563621163368225,1.0515791177749634
global,unweighted,0.25,0.5,0.005,100,1,0.25093865394592285,0.508857011795044,0.37426885962486267,0.6959914565086365,1.0625593662261963
global,unweighted,0.25,0.5,0.005,100,2,0.2518796920776367,0.5083033442497253,0.3738117218017578,0.6952092051506042,1.0623500347137451
global,unweighted,0.25,0.5,0.005,100,3,0.252823144197464,0.5077487230300903,0.3733542561531067,0.6944258213043213,1.0621403455734253
global,unweighted,0.25,0.5,0.005,100,4,0.2537689805030823,0.5071932077407837,0.3728964030742645,0.6936414241790771,1.061930537223816
global,unweighted,0.25,0.5,0.005,100,5,0.25471723079681396,0.5066367983818054,0.3724381923675537,0.6928558945655823,1.061720371246338
global,unweighted,0.25,0.5,0.005,100,6,0.25566795468330383,0.5060795545578003,0.371979683637619,0.692069411277771,1.0615100860595703
global,unweighted,0.25,0.5,0.005,100,7,0.2566211223602295,0.505521297454834,0.3715207576751709,0.6912816762924194,1.061299443244934
global,unweighted,0.25,0.5,0.005,100,8,0.25757676362991333,0.5049622058868408,0.3710614740848541,0.6904929280281067,1.0610886812210083
global,unweighted,0.25,0.5,0.005,100,9,0.2585349380970001,0.5044021010398865,0.3706018626689911,0.6897030472755432,1.0608775615692139
global,unweighted,0.25,0.5,0.005,100,10,0.2594955861568451,0.5038411021232605,0.37014180421829224,0.688912034034729,1.0606662034988403
global,unweighted,0.25,0.5,0.005,100,11,0.2604587972164154,0.5032791495323181,0.3696814179420471,0.6881198883056641,1.0604546070098877
global,unweighted,0.25,0.5,0.005,100,12,0.2614245116710663,0.5027163028717041,0.36922067403793335,0.6873266696929932,1.0602428913116455
global,unweighted,0.25,0.5,0.005,100,13,0.2623927891254425,0.5021525025367737,0.36875948309898376,0.6865322589874268,1.0600306987762451
global,unweighted,0.25,0.5,0.005,100,14,0.2633635997772217,0.5015876889228821,0.3682979941368103,0.6857366561889648,1.0598183870315552
global,unweighted,0.25,0.5,0.005,100,15,0.2643370032310486,0.5010219812393188,0.367836058139801,0.684939980506897,1.0595942735671997
global,unweighted,0.25,0.5,0.005,100,16,0.2653129994869232,0.5004552602767944,0.3673737943172455,0.6841421723365784,1.0593695640563965
global,unweighted,0.25,0.5,0.005,100,17,0.2662915885448456,0.4998876452445984,0.3669111132621765,0.6833431720733643,1.0591444969177246
global,unweighted,0.25,0.5,0.005,100,18,0.2672727704048157,0.49931904673576355,0.3664481043815613,0.6825430989265442,1.0589191913604736
global,unweighted,0.25,0.5,0.005,100,19,0.26825660467147827,0.4987494945526123,0.365984708070755,0.6817418336868286,1.058693528175354
global,unweighted,0.25,0.5,0.005,100,20,0.2692430317401886,0.49817895889282227,0.3655208349227905,0.6809393763542175,1.0584677457809448
global,unweighted,0.25,0.5,0.005,100,21,0.27023211121559143,0.4976074993610382,0.36505669355392456,0.6801358461380005,1.058241605758667
global,unweighted,0.25,0.5,0.005,100,22,0.271223783493042,0.49703505635261536,0.36459213495254517,0.6793311238288879,1.05801522731781
global,unweighted,0.25,0.5,0.005,100,23,0.27221810817718506,0.4964616596698761,0.3641273081302643,0.6785253286361694,1.057788610458374
global,unweighted,0.25,0.5,0.005,100,24,0.27321505546569824,0.49588727951049805,0.3636619746685028,0.6777182817459106,1.0575615167617798
global,unweighted,0.25,0.5,0.005,100,25,0.2742146849632263,0.49531200528144836,0.36319637298583984,0.6769101619720459,1.057334303855896
global,unweighted,0.25,0.5,0.005,100,26,0.2752169668674469,0.4947357475757599,0.36273035407066345,0.6761009097099304,1.0571069717407227
global,unweighted,0.25,0.5,0.005,100,27,0.27622190117836,0.494158536195755,0.36226406693458557,0.675290584564209,1.0568791627883911
global,unweighted,0.25,0.5,0.005,100,28,0.2772294282913208,0.4935804009437561,0.36179736256599426,0.674479067325592,1.05665123462677
global,unweighted,0.25,0.5,0.005,100,29,0.2782396674156189,0.4930013120174408,0.3613303303718567,0.6736664772033691,1.0564230680465698
global,unweighted,0.25,0.5,0.005,100,30,0.2792525291442871,0.4924212694168091,0.3608629107475281,0.6728527545928955,1.0561946630477905
global,unweighted,0.25,0.5,0.005,100,31,0.2802680730819702,0.49184033274650574,0.360395222902298,0.6720379590988159,1.0559659004211426
global,unweighted,0.25,0.5,0.005,100,32,0.28128623962402344,0.4912584125995636,0.35992714762687683,0.6712219715118408,1.0557368993759155
global,unweighted,0.25,0.5,0.005,100,33,0.28230705857276917,0.49067559838294983,0.3594588041305542,0.6704050302505493,1.0555076599121094
global,unweighted,0.25,0.5,0.005,100,34,0.2833305299282074,0.4900919497013092,0.3589901030063629,0.6695870161056519,1.0552783012390137
global,unweighted,0.25,0.5,0.005,100,35,0.28435662388801575,0.489507257938385,0.35852116346359253,0.6687678098678589,1.0550487041473389
global,unweighted,0.25,0.5,0.005,100,36,0.2853853404521942,0.48892173171043396,0.3580518662929535,0.6679476499557495,1.0548187494277954
global,unweighted,0.25,0.5,0.005,100,37,0.2864167094230652,0.48833537101745605,0.35758230090141296,0.6671265363693237,1.0545886754989624
global,unweighted,0.25,0.5,0.005,100,38,0.2874506711959839,0.48774808645248413,0.3571123778820038,0.6663042902946472,1.0543582439422607
global,unweighted,0.25,0.5,0.005,100,39,0.2884873151779175,0.4871598780155182,0.35664230585098267,0.6654810309410095,1.0541276931762695
global,unweighted,0.25,0.5,0.005,100,40,0.28952649235725403,0.4865708351135254,0.3561718463897705,0.6646567583084106,1.0538970232009888
global,unweighted,0.25,0.5,0.005,100,41,0.2905682921409607,0.48598095774650574,0.355701208114624,0.6638315916061401,1.0536659955978394
global,unweighted,0.25,0.5,0.005,100,42,0.2916127145290375,0.48539018630981445,0.35523027181625366,0.6630053520202637,1.05343496799469
global,unweighted,0.25,0.5,0.005,100,43,0.2926596999168396,0.4847986102104187,0.3547591269016266,0.6621781587600708,1.0532035827636719
global,unweighted,0.25,0.5,0.005,100,44,0.29370927810668945,0.48420611023902893,0.354287713766098,0.6613499522209167,1.0529719591140747
global,unweighted,0.25,0.5,0.005,100,45,0.29476138949394226,0.48361292481422424,0.35381609201431274,0.6605209708213806,1.052740216255188
global,unweighted,0.25,0.5,0.005,100,46,0.2958160638809204,0.48301881551742554,0.35334423184394836,0.6596909165382385,1.0525083541870117
global,unweighted,0.25,0.5,0.005,100,47,0.2968733012676239,0.48242396116256714,0.35287219285964966,0.6588600873947144,1.0522762537002563
global,unweighted,0.25,0.5,0.005,100,48,0.29793304204940796,0.4818282425403595,0.35239994525909424,0.658028244972229,1.0520440340042114
global,unweighted,0.25,0.5,0.005,100,49,0.29899531602859497,0.48123183846473694,0.3519275188446045,0.6571955680847168,1.051811695098877
global,unweighted,0.25,0.5,0.005,100,50,0.30006012320518494,0.4806346595287323,0.3514549136161804,0.6563621163368225,1.0515791177749634
global,unweighted,0.25,0.5,0.005,100,51,0.3011274039745331,0.4800366163253784,0.350982129573822,0.6555277109146118,1.0513463020324707
global,unweighted,0.25,0.5,0.005,100,52,0.3021971583366394,0.4794378876686096,0.3505091965198517,0.6546924710273743,1.051113486289978
global,unweighted,0.25,0.5,0.005,100,53,0.3032694160938263,0.4788384437561035,0.3500361740589142,0.6538565158843994,1.0508805513381958
global,unweighted,0.25,0.5,0.005,100,54,0.304344117641449,0.4782382845878601,0.34956297278404236,0.6530197858810425,1.0506473779678345
global,unweighted,0.25,0.5,0.005,100,55,0.30542129278182983,0.4776374399662018,0.349089652299881,0.6521822810173035,1.0504140853881836
global,unweighted,0.25,0.5,0.005,100,56,0.3065008521080017,0.477035790681839,0.34861618280410767,0.6513438820838928,1.0501806735992432
global,unweighted,0.25,0.5,0.005,100,57,0.3075828552246094,0.47643357515335083,0.3481426537036896,0.6505048871040344,1.0499472618103027
global,unweighted,0.25,0.5,0.005,100,58,0.30866724252700806,0.4758305549621582,0.3476690649986267,0.649665117263794,1.0497136116027832
global,unweighted,0.25,0.5,0.005,100,59,0.30975404381752014,0.4752269685268402,0.3471952974796295,0.6488246321678162,1.0494799613952637
global,unweighted,0.25,0.5,0.005,100,60,0.31084316968917847,0.4746227562427521,0.3467215597629547,0.6479835510253906,1.0492461919784546
global,unweighted,0.25,0.5,0.005,100,61,0.3119347095489502,0.4740179181098938,0.34624776244163513,0.6471418142318726,1.049012303352356
global,unweighted,0.25,0.5,0.005,100,62,0.31302857398986816,0.47341233491897583,0.345773845911026,0.6462992429733276,1.0487784147262573
global,unweighted,0.25,0.5,0.005,100,63,0.31412473320961,0.4728062152862549,0.34529992938041687,0.6454561948776245,1.0485444068908691
global,unweighted,0.25,0.5,0.005,100,64,0.31522321701049805,0.47219952940940857,0.34482598304748535,0.6446125507354736,1.0483102798461914
